id,Latitude,Longitude,Temperature,Salinity,Pressure,Time,argo_id,Cycle
10881,39.789,176.895,2.902,34.408,1250.9,,1,
10882,39.789,176.895,2.83,34.422,1299.7,,1,
10883,39.789,176.895,2.738,34.437,1350.7,,1,
10884,39.789,176.895,2.671,34.451,1400.6,,1,
10885,39.789,176.895,2.626,34.461,1450.6,,1,
10886,39.789,176.895,2.557,34.471,1500.8,,1,
10887,39.789,176.895,2.485,34.487,1550.0,,1,
10888,39.789,176.895,2.428,34.499,1600.4,,1,
10889,39.789,176.895,2.369,34.511,1649.8,,1,
10890,39.789,176.895,2.313,34.522,1700.1,,1,
10891,39.789,176.895,2.234,34.532,1750.4,,1,
10892,39.789,176.895,2.182,34.543,1801.1,,1,
10893,39.789,176.895,2.142,34.551,1850.7,,1,
10894,39.789,176.895,2.108,34.558,1900.5,,1,
10895,39.789,176.895,2.065,34.567,1950.1,,1,
10896,39.789,176.895,2.038,34.573,2000.4,,1,
10897,40.012,176.938,11.713,34.33,1.7,,1,
10898,40.012,176.938,11.699,34.334,5.1,,1,
10899,40.012,176.938,11.697,34.334,9.7,,1,
10900,40.012,176.938,11.697,34.335,15.2,,1,
10901,40.012,176.938,11.697,34.335,19.0,,1,
10902,40.012,176.938,11.697,34.334,24.8,,1,
10903,40.012,176.938,11.7,34.335,30.1,,1,
10904,40.012,176.938,11.699,34.334,35.0,,1,
10905,40.012,176.938,11.701,34.334,39.4,,1,
10906,40.012,176.938,11.7,34.335,45.6,,1,
10907,40.012,176.938,11.702,34.335,50.3,,1,
10908,40.012,176.938,11.702,34.335,54.5,,1,
10909,40.012,176.938,11.702,34.335,59.3,,1,
10910,40.012,176.938,11.703,34.334,64.3,,1,
10911,40.012,176.938,11.704,34.334,70.1,,1,
10912,40.012,176.938,11.704,34.334,75.6,,1,
10913,40.012,176.938,11.705,34.334,79.9,,1,
10914,40.012,176.938,11.703,34.335,84.4,,1,
10915,40.012,176.938,11.703,34.335,90.3,,1,
10916,40.012,176.938,11.704,34.334,95.1,,1,
10917,40.012,176.938,11.704,34.334,100.3,,1,
10918,40.012,176.938,11.702,34.334,105.2,,1,
10919,40.012,176.938,11.703,34.334,110.2,,1,
10920,40.012,176.938,11.704,34.334,115.1,,1,
10921,40.012,176.938,11.704,34.334,119.8,,1,
10922,40.012,176.938,11.703,34.334,124.5,,1,
10923,40.012,176.938,11.701,34.334,129.3,,1,
10924,40.012,176.938,11.696,34.334,134.2,,1,
10925,40.012,176.938,11.696,34.333,139.1,,1,
10926,40.012,176.938,11.697,34.334,145.6,,1,
10927,40.012,176.938,11.696,34.334,150.3,,1,
10928,40.012,176.938,11.696,34.334,154.7,,1,
10929,40.012,176.938,11.696,34.334,159.8,,1,
10930,40.012,176.938,11.694,34.334,164.8,,1,
10931,40.012,176.938,11.695,34.333,171.0,,1,
10932,40.012,176.938,11.696,34.333,175.9,,1,
10933,40.012,176.938,11.696,34.334,180.8,,1,
10934,40.012,176.938,11.697,34.334,185.6,,1,
10935,40.012,176.938,11.698,34.333,190.4,,1,
10936,40.012,176.938,11.697,34.334,195.5,,1,
10937,40.012,176.938,11.698,34.334,200.6,,1,
10938,40.012,176.938,11.696,34.334,210.7,,1,
10939,40.012,176.938,11.693,34.332,220.8,,1,
10940,40.012,176.938,11.567,34.31,229.8,,1,
10941,40.012,176.938,10.601,34.207,240.1,,1,
10942,40.012,176.938,10.261,34.189,250.6,,1,
10943,40.012,176.938,10.145,34.177,260.7,,1,
10944,40.012,176.938,10.003,34.163,269.5,,1,
10945,40.012,176.938,9.831,34.148,280.0,,1,
10946,40.012,176.938,9.695,34.139,290.4,,1,
10947,40.012,176.938,9.401,34.11,300.8,,1,
10948,40.012,176.938,9.213,34.093,310.2,,1,
10949,40.012,176.938,8.975,34.071,320.3,,1,
10950,40.012,176.938,8.686,34.046,330.4,,1,
10951,40.012,176.938,8.563,34.041,340.1,,1,
10952,40.012,176.938,8.214,34.01,350.6,,1,
10953,40.012,176.938,7.941,33.991,360.3,,1,
10954,40.012,176.938,7.742,33.982,370.5,,1,
10955,40.012,176.938,7.654,33.981,379.4,,1,
10956,40.012,176.938,7.192,33.942,389.8,,1,
10957,40.012,176.938,7.129,33.936,400.6,,1,
10958,40.012,176.938,6.989,33.95,409.9,,1,
10959,40.012,176.938,6.782,33.95,420.9,,1,
10960,40.012,176.938,6.654,33.962,430.4,,1,
10961,40.012,176.938,6.489,33.953,440.1,,1,
10962,40.012,176.938,6.429,33.956,449.9,,1,
10963,40.012,176.938,6.294,33.96,459.9,,1,
10964,40.012,176.938,6.208,33.965,470.1,,1,
10965,40.012,176.938,6.143,33.97,480.6,,1,
10966,40.012,176.938,6.053,33.975,490.0,,1,
10967,40.012,176.938,5.981,33.979,499.6,,1,
10968,40.012,176.938,5.791,33.987,520.5,,1,
10969,40.012,176.938,5.543,33.992,539.7,,1,
10970,40.012,176.938,5.465,33.998,559.9,,1,
10971,40.012,176.938,5.365,34.012,579.4,,1,
10972,40.012,176.938,5.227,34.019,599.7,,1,
10973,40.012,176.938,5.068,34.031,620.4,,1,
10974,40.012,176.938,4.961,34.044,640.4,,1,
10975,40.012,176.938,4.829,34.061,660.7,,1,
10976,40.012,176.938,4.745,34.074,680.3,,1,
10977,40.012,176.938,4.632,34.092,700.2,,1,
10978,40.012,176.938,4.521,34.11,719.4,,1,
10979,40.012,176.938,4.467,34.121,739.6,,1,
10980,40.012,176.938,4.364,34.137,759.1,,1,
10981,40.012,176.938,4.262,34.152,780.4,,1,
10982,40.012,176.938,4.162,34.172,800.4,,1,
10983,40.012,176.938,4.082,34.189,819.2,,1,
10984,40.012,176.938,3.954,34.212,838.8,,1,
10985,40.012,176.938,3.885,34.221,858.7,,1,
10986,40.012,176.938,3.796,34.238,880.5,,1,
10987,40.012,176.938,3.723,34.252,900.1,,1,
10988,40.012,176.938,3.665,34.263,919.6,,1,
10989,40.012,176.938,3.607,34.276,940.6,,1,
10990,40.012,176.938,3.577,34.283,960.4,,1,
10991,40.012,176.938,3.518,34.296,980.0,,1,
10992,40.012,176.938,3.438,34.306,999.9,,1,
10993,40.012,176.938,3.277,34.334,1049.6,,1,
10994,40.012,176.938,3.185,34.358,1100.3,,1,
10995,40.012,176.938,3.125,34.37,1149.4,,1,
10996,40.012,176.938,3.043,34.383,1199.1,,1,
10997,40.012,176.938,2.934,34.4,1250.1,,1,
10998,40.012,176.938,2.827,34.422,1300.2,,1,
10999,40.012,176.938,2.7,34.444,1350.6,,1,
11000,40.012,176.938,2.581,34.464,1400.5,,1,
11001,40.012,176.938,2.514,34.478,1450.3,,1,
11002,40.012,176.938,2.455,34.491,1499.7,,1,
11003,40.012,176.938,2.418,34.498,1550.9,,1,
11004,40.012,176.938,2.411,34.499,1600.2,,1,
11005,40.012,176.938,2.352,34.513,1650.7,,1,
11006,40.012,176.938,2.308,34.521,1700.2,,1,
11007,40.012,176.938,2.243,34.531,1749.9,,1,
11008,40.012,176.938,2.202,34.539,1800.5,,1,
11009,40.012,176.938,2.144,34.55,1850.7,,1,
11010,40.012,176.938,2.109,34.559,1900.4,,1,
11011,40.012,176.938,2.08,34.566,1950.1,,1,
11012,40.012,176.938,2.051,34.573,2000.9,,1,
11013,40.023,177.405,11.405,34.189,0.9,,1,
11014,40.023,177.405,11.392,34.239,4.9,,1,
11015,40.023,177.405,11.387,34.282,11.2,,1,
11016,40.023,177.405,11.387,34.292,14.7,,1,
11017,40.023,177.405,11.388,34.3,20.1,,1,
11018,40.023,177.405,11.388,34.302,24.5,,1,
11019,40.023,177.405,11.389,34.303,30.5,,1,
11020,40.023,177.405,11.389,34.304,34.9,,1,
11021,40.023,177.405,11.389,34.305,39.5,,1,
11022,40.023,177.405,11.388,34.305,44.2,,1,
11023,40.023,177.405,11.374,34.305,50.6,,1,
11024,40.023,177.405,11.364,34.305,55.4,,1,
11025,40.023,177.405,11.35,34.305,60.1,,1,
11026,40.023,177.405,11.331,34.304,64.9,,1,
11027,40.023,177.405,11.328,34.304,69.7,,1,
11028,40.023,177.405,11.309,34.303,74.5,,1,
11029,40.023,177.405,11.256,34.302,79.3,,1,
11030,40.023,177.405,11.228,34.299,85.9,,1,
11031,40.023,177.405,11.223,34.298,90.5,,1,
11032,40.023,177.405,11.197,34.297,95.2,,1,
11033,40.023,177.405,11.191,34.296,100.1,,1,
11034,40.023,177.405,11.185,34.295,105.1,,1,
11035,40.023,177.405,11.15,34.291,110.1,,1,
11036,40.023,177.405,11.099,34.285,115.3,,1,
11037,40.023,177.405,11.074,34.281,120.5,,1,
11038,40.023,177.405,11.025,34.275,125.7,,1,
11039,40.023,177.405,10.907,34.264,129.7,,1,
11040,40.023,177.405,10.843,34.259,135.1,,1,
11041,40.023,177.405,10.82,34.257,140.7,,1,
11042,40.023,177.405,10.803,34.253,144.9,,1,
11043,40.023,177.405,10.784,34.253,150.7,,1,
11044,40.023,177.405,10.779,34.252,155.1,,1,
11045,40.023,177.405,10.771,34.25,159.6,,1,
11046,40.023,177.405,10.755,34.248,165.6,,1,
11047,40.023,177.405,10.737,34.247,170.3,,1,
11048,40.023,177.405,10.71,34.243,174.9,,1,
11049,40.023,177.405,10.595,34.236,180.8,,1,
11050,40.023,177.405,10.586,34.235,185.1,,1,
11051,40.023,177.405,10.57,34.234,190.9,,1,
11052,40.023,177.405,10.564,34.234,195.2,,1,
11053,40.023,177.405,10.55,34.231,199.6,,1,
11054,40.023,177.405,10.525,34.227,209.7,,1,
11055,40.023,177.405,10.508,34.225,219.7,,1,
11056,40.023,177.405,10.465,34.22,229.5,,1,
11057,40.023,177.405,10.427,34.215,239.6,,1,
11058,40.023,177.405,10.4,34.212,249.9,,1,
11059,40.023,177.405,10.379,34.21,260.2,,1,
11060,40.023,177.405,10.345,34.202,269.3,,1,
11061,40.023,177.405,10.329,34.197,280.0,,1,
11062,40.023,177.405,10.274,34.187,290.7,,1,
11063,40.023,177.405,10.206,34.178,300.0,,1,
11064,40.023,177.405,10.153,34.171,309.3,,1,
11065,40.023,177.405,10.044,34.16,319.9,,1,
11066,40.023,177.405,9.779,34.132,330.4,,1,
11067,40.023,177.405,9.153,34.083,339.6,,1,
11068,40.023,177.405,8.996,34.077,350.3,,1,
11069,40.023,177.405,8.759,34.059,359.4,,1,
11070,40.023,177.405,8.574,34.043,370.0,,1,
11071,40.023,177.405,8.208,34.02,380.6,,1,
11072,40.023,177.405,8.001,34.002,389.9,,1,
11073,40.023,177.405,7.718,33.982,400.9,,1,
11074,40.023,177.405,7.477,33.967,410.4,,1,
11075,40.023,177.405,7.217,33.957,420.1,,1,
11076,40.023,177.405,7.005,33.947,430.1,,1,
11077,40.023,177.405,6.746,33.936,440.2,,1,
11078,40.023,177.405,6.635,33.942,450.4,,1,
11079,40.023,177.405,6.54,33.943,460.9,,1,
11080,40.023,177.405,6.337,33.944,470.5,,1,
11081,40.023,177.405,6.29,33.954,480.2,,1,
11082,40.023,177.405,6.252,33.957,490.0,,1,
11083,40.023,177.405,6.16,33.954,499.7,,1,
11084,40.023,177.405,5.871,33.965,520.0,,1,
11085,40.023,177.405,5.677,33.975,540.6,,1,
11086,40.023,177.405,5.462,33.988,559.5,,1,
11087,40.023,177.405,5.256,34.006,580.1,,1,
11088,40.023,177.405,5.061,34.037,600.6,,1,
11089,40.023,177.405,4.89,34.058,620.5,,1,
11090,40.023,177.405,4.808,34.068,640.4,,1,
11091,40.023,177.405,4.696,34.084,659.3,,1,
11092,40.023,177.405,4.594,34.1,680.6,,1,
11093,40.023,177.405,4.474,34.118,700.1,,1,
11094,40.023,177.405,4.35,34.137,720.0,,1,
11095,40.023,177.405,4.293,34.148,741.0,,1,
11096,40.023,177.405,4.163,34.172,759.8,,1,
11097,40.023,177.405,4.103,34.183,779.8,,1,
11098,40.023,177.405,4.067,34.191,800.5,,1,
11099,40.023,177.405,3.963,34.209,820.6,,1,
11100,40.023,177.405,3.875,34.224,839.7,,1,
11101,40.023,177.405,3.796,34.24,860.3,,1,
11102,40.023,177.405,3.773,34.244,879.5,,1,
11103,40.023,177.405,3.728,34.252,900.1,,1,
11104,40.023,177.405,3.635,34.268,920.4,,1,
11105,40.023,177.405,3.582,34.278,940.0,,1,
11106,40.023,177.405,3.547,34.289,960.3,,1,
11107,40.023,177.405,3.495,34.301,980.2,,1,
11108,40.023,177.405,3.449,34.308,1000.9,,1,
11109,40.023,177.405,3.326,34.324,1050.1,,1,
11110,40.023,177.405,3.245,34.344,1099.2,,1,
11111,40.023,177.405,3.153,34.364,1150.3,,1,
11112,40.023,177.405,3.053,34.383,1200.6,,1,
11113,40.023,177.405,2.916,34.404,1250.1,,1,
11114,40.023,177.405,2.829,34.418,1300.7,,1,
11115,40.023,177.405,2.736,34.439,1349.7,,1,
11116,40.023,177.405,2.651,34.452,1400.8,,1,
11117,40.023,177.405,2.596,34.461,1450.6,,1,
11118,40.023,177.405,2.556,34.471,1500.5,,1,
11119,40.023,177.405,2.492,34.485,1550.8,,1,
11120,40.023,177.405,2.432,34.496,1600.3,,1,
11121,40.023,177.405,2.359,34.51,1650.3,,1,
11122,40.023,177.405,2.289,34.524,1700.6,,1,
11123,40.023,177.405,2.245,34.534,1750.5,,1,
11124,40.023,177.405,2.198,34.544,1800.0,,1,
11125,40.023,177.405,2.152,34.553,1849.9,,1,
11126,40.023,177.405,2.11,34.562,1900.4,,1,
11127,40.023,177.405,2.072,34.57,1950.0,,1,
11128,40.023,177.405,2.043,34.576,1996.5,,1,
11129,39.97,178.245,11.252,34.29,0.9,,1,
11130,39.97,178.245,11.25,34.292,5.8,,1,
11131,39.97,178.245,11.252,34.291,10.2,,1,
11132,39.97,178.245,11.252,34.292,15.4,,1,
11133,39.97,178.245,11.252,34.292,19.5,,1,
11134,39.97,178.245,11.254,34.292,25.3,,1,
11135,39.97,178.245,11.253,34.292,30.9,,1,
11136,39.97,178.245,11.254,34.292,35.1,,1,
11137,39.97,178.245,11.252,34.291,39.1,,1,
11138,39.97,178.245,11.254,34.292,45.6,,1,
11139,39.97,178.245,11.252,34.291,50.2,,1,
11140,39.97,178.245,11.248,34.292,54.5,,1,
11141,39.97,178.245,11.246,34.292,60.2,,1,
11142,39.97,178.245,11.242,34.291,64.5,,1,
11143,39.97,178.245,11.242,34.29,70.2,,1,
11144,39.97,178.245,11.241,34.29,74.5,,1,
11145,39.97,178.245,11.241,34.29,79.2,,1,
11146,39.97,178.245,11.24,34.29,84.1,,1,
11147,39.97,178.245,11.229,34.288,90.6,,1,
11148,39.97,178.245,11.219,34.286,95.3,,1,
11149,39.97,178.245,11.217,34.285,100.0,,1,
11150,39.97,178.245,11.158,34.275,104.8,,1,
11151,39.97,178.245,10.96,34.251,109.7,,1,
11152,39.97,178.245,10.757,34.242,114.6,,1,
11153,39.97,178.245,10.731,34.245,119.7,,1,
11154,39.97,178.245,10.731,34.245,124.8,,1,
11155,39.97,178.245,10.718,34.243,129.8,,1,
11156,39.97,178.245,10.679,34.239,134.9,,1,
11157,39.97,178.245,10.65,34.236,139.9,,1,
11158,39.97,178.245,10.622,34.233,144.9,,1,
11159,39.97,178.245,10.612,34.232,149.9,,1,
11160,39.97,178.245,10.585,34.23,154.8,,1,
11161,39.97,178.245,10.583,34.23,159.8,,1,
11162,39.97,178.245,10.576,34.229,166.0,,1,
11163,39.97,178.245,10.554,34.227,170.9,,1,
11164,39.97,178.245,10.551,34.227,175.9,,1,
11165,39.97,178.245,10.552,34.226,181.0,,1,
11166,39.97,178.245,10.543,34.225,184.8,,1,
11167,39.97,178.245,10.54,34.223,189.9,,1,
11168,39.97,178.245,10.498,34.217,195.1,,1,
11169,39.97,178.245,10.46,34.214,200.4,,1,
11170,39.97,178.245,10.412,34.208,210.9,,1,
11171,39.97,178.245,10.39,34.205,220.2,,1,
11172,39.97,178.245,10.363,34.203,230.5,,1,
11173,39.97,178.245,10.294,34.195,240.5,,1,
11174,39.97,178.245,10.153,34.179,250.6,,1,
11175,39.97,178.245,10.101,34.176,260.9,,1,
11176,39.97,178.245,10.032,34.165,269.9,,1,
11177,39.97,178.245,9.862,34.143,280.0,,1,
11178,39.97,178.245,9.791,34.133,290.3,,1,
11179,39.97,178.245,9.628,34.127,300.7,,1,
11180,39.97,178.245,9.467,34.106,309.8,,1,
11181,39.97,178.245,9.004,34.069,319.5,,1,
11182,39.97,178.245,8.682,34.044,330.5,,1,
11183,39.97,178.245,8.453,34.028,340.1,,1,
11184,39.97,178.245,8.183,34.002,350.9,,1,
11185,39.97,178.245,7.778,33.971,360.4,,1,
11186,39.97,178.245,7.481,33.958,369.8,,1,
11187,39.97,178.245,7.19,33.942,380.6,,1,
11188,39.97,178.245,7.064,33.944,390.2,,1,
11189,39.97,178.245,7.044,33.943,400.1,,1,
11190,39.97,178.245,6.921,33.947,410.2,,1,
11191,39.97,178.245,6.877,33.95,419.4,,1,
11192,39.97,178.245,6.699,33.943,430.5,,1,
11193,39.97,178.245,6.484,33.931,440.4,,1,
11194,39.97,178.245,6.328,33.934,450.5,,1,
11195,39.97,178.245,6.262,33.943,459.0,,1,
11196,39.97,178.245,6.195,33.95,469.5,,1,
11197,39.97,178.245,6.089,33.96,479.7,,1,
11198,39.97,178.245,5.981,33.964,489.6,,1,
11199,39.97,178.245,5.871,33.967,499.3,,1,
11200,39.97,178.245,5.576,33.987,520.3,,1,
11201,39.97,178.245,5.359,34.004,540.9,,1,
11202,39.97,178.245,5.202,34.016,560.6,,1,
11203,39.97,178.245,5.083,34.027,580.0,,1,
11204,39.97,178.245,5.013,34.043,600.2,,1,
11205,39.97,178.245,4.803,34.056,619.7,,1,
11206,39.97,178.245,4.735,34.075,639.4,,1,
11207,39.97,178.245,4.607,34.092,660.6,,1,
11208,39.97,178.245,4.487,34.112,679.6,,1,
11209,39.97,178.245,4.369,34.135,699.8,,1,
11210,39.97,178.245,4.25,34.154,720.7,,1,
11211,39.97,178.245,4.155,34.171,740.6,,1,
11212,39.97,178.245,4.09,34.182,761.1,,1,
11213,39.97,178.245,4.032,34.193,780.1,,1,
11214,39.97,178.245,3.965,34.205,799.6,,1,
11215,39.97,178.245,3.844,34.228,819.9,,1,
11216,39.97,178.245,3.812,34.234,839.8,,1,
11217,39.97,178.245,3.735,34.251,860.0,,1,
11218,39.97,178.245,3.689,34.262,879.2,,1,
11219,39.97,178.245,3.665,34.268,900.3,,1,
11220,39.97,178.245,3.601,34.281,920.3,,1,
11221,39.97,178.245,3.582,34.287,939.9,,1,
11222,39.97,178.245,3.51,34.299,960.3,,1,
11223,39.97,178.245,3.47,34.308,979.8,,1,
11224,39.97,178.245,3.411,34.316,1000.1,,1,
11225,39.97,178.245,3.268,34.346,1050.5,,1,
11226,39.97,178.245,3.155,34.366,1100.1,,1,
11227,39.97,178.245,3.038,34.385,1150.1,,1,
11228,39.97,178.245,2.951,34.401,1200.8,,1,
11229,39.97,178.245,2.855,34.422,1250.3,,1,
11230,39.97,178.245,2.778,34.435,1300.8,,1,
11231,39.97,178.245,2.705,34.448,1350.1,,1,
11232,39.97,178.245,2.652,34.458,1400.2,,1,
11233,39.97,178.245,2.571,34.472,1450.8,,1,
11234,39.97,178.245,2.471,34.484,1500.1,,1,
11235,39.97,178.245,2.433,34.495,1550.7,,1,
11236,39.97,178.245,2.355,34.509,1600.6,,1,
11237,39.97,178.245,2.305,34.523,1650.2,,1,
11238,39.97,178.245,2.242,34.53,1700.6,,1,
11239,39.97,178.245,2.219,34.54,1750.3,,1,
11240,39.97,178.245,2.171,34.548,1799.9,,1,
11241,39.97,178.245,2.131,34.555,1849.9,,1,
11242,39.97,178.245,2.083,34.565,1900.3,,1,
11243,39.97,178.245,2.067,34.569,1950.8,,1,
11244,39.97,178.245,2.041,34.574,2000.4,,1,
11245,39.788,178.955,12.072,34.337,1.2,,1,
11246,39.788,178.955,12.07,34.339,6.1,,1,
11247,39.788,178.955,12.07,34.339,10.2,,1,
11248,39.788,178.955,12.071,34.34,15.1,,1,
11249,39.788,178.955,12.071,34.34,20.0,,1,
11250,39.788,178.955,12.073,34.339,25.8,,1,
11251,39.788,178.955,12.054,34.339,30.5,,1,
11252,39.788,178.955,12.058,34.342,34.0,,1,
11253,39.788,178.955,12.036,34.338,39.2,,1,
11254,39.788,178.955,12.033,34.338,44.3,,1,
11255,39.788,178.955,12.037,34.337,49.4,,1,
11256,39.788,178.955,12.025,34.337,54.5,,1,
11257,39.788,178.955,12.003,34.335,59.2,,1,
11258,39.788,178.955,11.957,34.331,65.1,,1,
11259,39.788,178.955,11.875,34.328,70.2,,1,
11260,39.788,178.955,11.876,34.33,75.1,,1,
11261,39.788,178.955,11.557,34.307,80.0,,1,
11262,39.788,178.955,11.497,34.304,85.0,,1,
11263,39.788,178.955,11.463,34.301,90.1,,1,
11264,39.788,178.955,11.447,34.3,95.1,,1,
11265,39.788,178.955,11.446,34.3,100.0,,1,
11266,39.788,178.955,11.433,34.3,105.0,,1,
11267,39.788,178.955,11.426,34.299,109.9,,1,
11268,39.788,178.955,11.419,34.298,114.8,,1,
11269,39.788,178.955,11.387,34.298,119.6,,1,
11270,39.788,178.955,11.372,34.295,124.4,,1,
11271,39.788,178.955,11.352,34.293,129.2,,1,
11272,39.788,178.955,11.341,34.291,135.6,,1,
11273,39.788,178.955,11.304,34.285,140.2,,1,
11274,39.788,178.955,11.196,34.272,144.8,,1,
11275,39.788,178.955,11.092,34.262,149.4,,1,
11276,39.788,178.955,11.076,34.266,154.1,,1,
11277,39.788,178.955,11.048,34.27,160.5,,1,
11278,39.788,178.955,11.007,34.265,165.3,,1,
11279,39.788,178.955,10.944,34.258,170.2,,1,
11280,39.788,178.955,10.872,34.247,175.1,,1,
11281,39.788,178.955,10.715,34.227,179.9,,1,
11282,39.788,178.955,10.65,34.225,185.8,,1,
11283,39.788,178.955,10.609,34.216,190.7,,1,
11284,39.788,178.955,10.459,34.195,195.6,,1,
11285,39.788,178.955,10.462,34.201,200.6,,1,
11286,39.788,178.955,10.4,34.197,210.6,,1,
11287,39.788,178.955,10.325,34.189,220.9,,1,
11288,39.788,178.955,10.243,34.179,230.1,,1,
11289,39.788,178.955,10.154,34.167,239.6,,1,
11290,39.788,178.955,10.039,34.151,250.6,,1,
11291,39.788,178.955,9.942,34.139,260.2,,1,
11292,39.788,178.955,9.749,34.123,269.8,,1,
11293,39.788,178.955,9.672,34.117,280.8,,1,
11294,39.788,178.955,9.458,34.103,289.5,,1,
11295,39.788,178.955,9.219,34.083,300.1,,1,
11296,39.788,178.955,9.052,34.073,309.3,,1,
11297,39.788,178.955,8.754,34.051,320.3,,1,
11298,39.788,178.955,8.622,34.041,330.0,,1,
11299,39.788,178.955,8.443,34.028,339.7,,1,
11300,39.788,178.955,8.298,34.016,349.4,,1,
11301,39.788,178.955,8.114,34.004,360.6,,1,
11302,39.788,178.955,8.048,34.0,369.6,,1,
11303,39.788,178.955,7.739,33.989,380.7,,1,
11304,39.788,178.955,7.709,33.992,390.0,,1,
11305,39.788,178.955,7.57,34.0,400.8,,1,
11306,39.788,178.955,7.443,33.998,410.1,,1,
11307,39.788,178.955,7.195,33.992,419.8,,1,
11308,39.788,178.955,6.884,33.972,429.8,,1,
11309,39.788,178.955,6.696,33.953,440.7,,1,
11310,39.788,178.955,6.514,33.952,450.3,,1,
11311,39.788,178.955,6.435,33.953,460.8,,1,
11312,39.788,178.955,6.358,33.95,470.4,,1,
11313,39.788,178.955,6.103,33.949,479.9,,1,
11314,39.788,178.955,5.944,33.954,489.7,,1,
11315,39.788,178.955,5.813,33.956,500.7,,1,
11316,39.788,178.955,5.535,33.969,520.5,,1,
11317,39.788,178.955,5.338,33.981,540.8,,1,
11318,39.788,178.955,5.181,33.99,559.8,,1,
11319,39.788,178.955,4.941,34.017,579.7,,1,
11320,39.788,178.955,4.828,34.033,599.7,,1,
11321,39.788,178.955,4.734,34.045,619.2,,1,
11322,39.788,178.955,4.624,34.063,640.0,,1,
11323,39.788,178.955,4.546,34.078,658.9,,1,
11324,39.788,178.955,4.488,34.093,680.1,,1,
11325,39.788,178.955,4.417,34.106,700.0,,1,
11326,39.788,178.955,4.379,34.118,719.5,,1,
11327,39.788,178.955,4.32,34.138,740.4,,1,
11328,39.788,178.955,4.186,34.149,759.6,,1,
11329,39.788,178.955,4.097,34.174,780.3,,1,
11330,39.788,178.955,4.041,34.191,800.7,,1,
11331,39.788,178.955,3.988,34.202,819.5,,1,
11332,39.788,178.955,3.899,34.22,840.5,,1,
11333,39.788,178.955,3.823,34.237,860.4,,1,
11334,39.788,178.955,3.763,34.25,880.2,,1,
11335,39.788,178.955,3.733,34.255,899.4,,1,
11336,39.788,178.955,3.647,34.274,920.3,,1,
11337,39.788,178.955,3.604,34.281,939.9,,1,
11338,39.788,178.955,3.539,34.293,960.8,,1,
11339,39.788,178.955,3.45,34.306,980.3,,1,
11340,39.788,178.955,3.392,34.315,1000.0,,1,
11341,39.788,178.955,3.286,34.338,1050.4,,1,
11342,39.788,178.955,3.147,34.362,1099.8,,1,
11343,39.788,178.955,3.055,34.379,1149.8,,1,
11344,39.788,178.955,2.946,34.4,1199.5,,1,
11345,39.788,178.955,2.879,34.414,1249.4,,1,
11346,39.788,178.955,2.779,34.433,1299.4,,1,
11347,39.788,178.955,2.686,34.445,1350.9,,1,
11348,39.788,178.955,2.597,34.464,1400.9,,1,
11349,39.788,178.955,2.53,34.477,1450.3,,1,
11350,39.788,178.955,2.463,34.488,1500.3,,1,
11351,39.788,178.955,2.41,34.499,1550.5,,1,
11352,39.788,178.955,2.36,34.512,1600.5,,1,
11353,39.788,178.955,2.31,34.521,1649.7,,1,
11354,39.788,178.955,2.281,34.529,1700.5,,1,
11355,39.788,178.955,2.226,34.536,1750.4,,1,
11356,39.788,178.955,2.159,34.548,1801.0,,1,
11357,39.788,178.955,2.119,34.557,1850.7,,1,
11358,39.788,178.955,2.077,34.564,1899.9,,1,
11359,39.788,178.955,2.028,34.574,1950.1,,1,
11360,39.788,178.955,2.0,34.581,2000.9,,1,
11361,39.75,179.409,12.385,34.289,0.9,,1,
11362,39.75,179.409,12.354,34.308,5.8,,1,
11363,39.75,179.409,12.332,34.307,10.4,,1,
11364,39.75,179.409,12.329,34.307,15.8,,1,
11365,39.75,179.409,12.324,34.308,19.8,,1,
11366,39.75,179.409,12.32,34.308,25.4,,1,
11367,39.75,179.409,12.315,34.309,29.6,,1,
11368,39.75,179.409,12.306,34.308,35.3,,1,
11369,39.75,179.409,12.219,34.313,39.4,,1,
11370,39.75,179.409,11.951,34.328,45.5,,1,
11371,39.75,179.409,11.88,34.324,50.1,,1,
11372,39.75,179.409,11.837,34.32,54.8,,1,
11373,39.75,179.409,11.77,34.312,59.5,,1,
11374,39.75,179.409,11.734,34.31,64.2,,1,
11375,39.75,179.409,11.632,34.303,70.4,,1,
11376,39.75,179.409,11.613,34.301,75.1,,1,
11377,39.75,179.409,11.558,34.301,79.8,,1,
11378,39.75,179.409,11.54,34.301,84.5,,1,
11379,39.75,179.409,11.485,34.299,89.3,,1,
11380,39.75,179.409,11.439,34.3,94.2,,1,
11381,39.75,179.409,11.423,34.299,99.2,,1,
11382,39.75,179.409,11.392,34.297,104.2,,1,
11383,39.75,179.409,11.356,34.294,109.3,,1,
11384,39.75,179.409,11.31,34.291,114.5,,1,
11385,39.75,179.409,11.262,34.284,120.9,,1,
11386,39.75,179.409,11.184,34.277,125.0,,1,
11387,39.75,179.409,11.121,34.269,129.4,,1,
11388,39.75,179.409,11.025,34.255,135.2,,1,
11389,39.75,179.409,10.892,34.234,139.6,,1,
11390,39.75,179.409,10.851,34.23,145.4,,1,
11391,39.75,179.409,10.829,34.234,149.6,,1,
11392,39.75,179.409,10.756,34.23,155.3,,1,
11393,39.75,179.409,10.71,34.228,159.5,,1,
